,City,Year,Month,AQI,Range,Air Quality level,PM2.5,PM10,SO2,CO,NO2,O3
9654,溧阳,2018,01,114,40~253,轻度污染,84,105,17,1.068,51,63
9655,溧阳,2018,02,90,35~236,良,65,86,14,1.171,35,77
9656,溧阳,2018,03,74,43~140,良,51,67,13,1.139,32,101
9657,溧阳,2018,04,91,39~188,良,47,80,17,1.22,31,138
9658,溧阳,2018,05,93,34~155,良,42,59,16,1.123,25,141
9659,溧阳,2018,06,108,39~203,轻度污染,31,41,13,0.883,23,167
9660,溧阳,2018,07,87,28~148,良,24,33,11,0.852,21,141
9661,溧阳,2018,08,85,37~165,良,23,31,11,1.084,19,139
9662,溧阳,2018,09,87,34~145,良,29,43,9,1.02,30,141
9663,溧阳,2018,10,81,44~183,良,36,62,8,0.955,41,130
9664,溧阳,2018,11,72,29~183,良,49,71,7,1.186,46,78
9665,辽阳,2014,12,109,109~109,轻度污染,21,169,21,1.6,15,41
9666,辽阳,2015,01,114,43~353,轻度污染,86,117,75,2.574,43,35
9667,辽阳,2015,02,119,40~465,轻度污染,90,128,57,2.178,36,47
9668,辽阳,2015,03,89,47~147,良,59,111,37,1.939,28,64
9669,辽阳,2015,04,92,67~117,良,57,117,27,1.975,32,90
9670,辽阳,2015,05,78,37~152,良,36,85,21,1.219,23,116
9671,辽阳,2015,06,93,58~143,良,34,61,13,0.947,20,151
9672,辽阳,2015,07,76,37~127,良,35,65,12,0.977,20,127
9673,辽阳,2015,08,70,40~127,良,34,62,11,1.081,20,117
9674,辽阳,2015,09,70,41~104,良,34,78,18,1.087,31,101
9675,辽阳,2015,10,81,46~230,良,49,96,18,1.261,33,85
9676,辽阳,2015,11,138,50~500,轻度污染,114,155,50,2.017,49,48
9677,辽阳,2015,12,120,41~275,轻度污染,90,129,63,2.284,42,43
9678,辽阳,2016,01,99,41~209,良,72,112,62,1.674,40,48
9679,辽阳,2016,02,70,46~172,良,43,83,44,1.172,28,78
9680,辽阳,2016,03,88,38~298,良,48,118,31,1.345,30,103
9681,辽阳,2016,04,84,61~119,良,38,101,17,1.12,25,115
9682,辽阳,2016,05,95,50~163,良,32,74,15,1.874,25,149
9683,辽阳,2016,06,96,55~130,良,28,53,13,2.177,19,152
9684,辽阳,2016,07,74,31~130,良,35,63,9,1.239,18,119
9685,辽阳,2016,08,72,26~155,良,35,67,14,0.877,24,116
9686,辽阳,2016,09,60,28~87,良,35,59,17,0.887,26,94
9687,辽阳,2016,10,74,34~230,良,52,80,23,0.903,35,64
9688,辽阳,2016,11,95,35~262,良,69,102,38,1.03,39,53
9689,辽阳,2016,12,103,51~254,轻度污染,75,105,40,1.248,41,50
9690,辽阳,2017,01,117,46~254,轻度污染,86,122,49,1.613,48,56
9691,辽阳,2017,02,84,40~182,良,60,85,34,1.146,34,80
9692,辽阳,2017,03,109,41~190,轻度污染,82,126,37,1.252,45,103
9693,辽阳,2017,04,81,48~140,良,43,100,21,0.923,29,111
9694,辽阳,2017,05,94,50~158,良,27,72,11,0.694,22,137
9695,辽阳,2017,06,98,44~213,良,32,67,17,0.873,26,156
9696,辽阳,2017,07,89,49~175,良,29,55,11,0.768,20,143
9697,辽阳,2017,08,55,28~111,良,20,42,11,0.748,20,99
9698,辽阳,2017,09,62,38~96,良,29,59,16,0.95,26,106
9699,辽阳,2017,10,73,32~137,良,47,77,19,1.068,36,71
9700,辽阳,2017,11,64,35~154,良,41,69,24,0.95,29,58
9701,辽阳,2017,12,101,33~242,轻度污染,65,100,39,1.732,42,26
9702,辽阳,2018,01,73,39~143,良,51,78,36,1.297,40,53
9703,辽阳,2018,02,85,51~163,良,59,88,31,1.346,33,76
9704,辽阳,2018,03,82,0~160,良,56,78,27,1.239,33,106
9705,辽阳,2018,04,81,48~136,良,39,85,18,0.847,25,122
9706,辽阳,2018,05,83,46~137,良,31,75,20,0.89,26,133
9707,辽阳,2018,06,86,29~202,良,25,47,14,0.913,20,140
9708,辽阳,2018,07,60,24~147,良,21,40,10,0.826,14,101
9709,辽阳,2018,08,67,21~139,良,24,52,17,0.887,25,109
9710,辽阳,2018,09,48,31~81,优,20,48,15,0.917,25,76
9711,辽阳,2018,10,61,32~109,良,35,67,19,0.994,30,69
9712,辽阳,2018,11,82,37~185,良,56,86,21,1.21,38,46
9713,辽源,2014,12,33,33~33,优,19,33,7,0.5,13,58
9714,辽源,2015,01,109,35~215,轻度污染,82,108,58,1.371,43,66
9715,辽源,2015,02,116,35~320,轻度污染,79,119,43,1.711,32,75
9716,辽源,2015,03,72,40~111,良,50,79,26,1.235,26,93
9717,辽源,2015,04,74,40~107,良,47,75,16,0.72,23,99
9718,辽源,2015,05,71,28~139,良,32,61,13,0.59,19,111
9719,辽源,2015,06,51,24~111,良,30,47,7,0.77,23,77
9720,辽源,2015,07,51,21~124,良,35,47,7,0.942,11,63
9721,辽源,2015,08,55,19~153,良,38,49,7,0.894,16,66
9722,辽源,2015,09,55,34~89,良,35,52,15,0.94,25,92
9723,辽源,2015,10,104,24~218,轻度污染,76,96,16,1.19,29,69
9724,辽源,2015,11,126,49~411,轻度污染,98,117,38,1.253,26,59
9725,辽源,2015,12,127,40~264,轻度污染,96,118,57,1.419,39,50
9726,辽源,2016,01,96,50~150,良,71,89,54,1.287,33,56
9727,辽源,2016,02,70,35~155,良,49,62,39,1.731,25,73
9728,辽源,2016,03,83,36~168,良,57,83,32,1.432,26,97
9729,辽源,2016,04,68,42~133,良,31,61,22,0.957,24,113
9730,辽源,2016,05,95,47~146,良,27,46,14,0.761,25,152
9731,辽源,2016,06,97,43~195,良,27,40,12,0.9,32,155
9732,辽源,2016,07,77,30~131,良,28,38,11,0.884,24,131
9733,辽源,2016,08,64,15~119,良,23,34,10,0.81,20,112
9734,辽源,2016,09,56,21~89,良,31,43,13,0.937,26,93
9735,辽源,2016,10,82,29~158,良,58,77,19,1.11,33,75
9736,辽源,2016,11,77,33~142,良,56,71,30,0.947,30,66
9737,辽源,2016,12,123,39~226,轻度污染,92,111,41,1.406,45,64
9738,辽源,2017,01,112,40~282,轻度污染,86,103,52,1.432,39,72
9739,辽源,2017,02,79,38~165,良,58,72,34,1.261,28,88
9740,辽源,2017,03,82,41~171,良,61,76,25,1.258,33,107
9741,辽源,2017,04,77,41~158,良,46,70,16,1.06,27,114
9742,辽源,2017,05,93,37~351,良,29,56,12,0.884,26,131
9743,辽源,2017,06,75,37~169,良,24,37,12,1.047,35,125
9744,辽源,2017,07,82,45~125,良,25,33,9,1.039,24,139
9745,辽源,2017,08,49,28~83,优,15,23,7,1.039,21,92
9746,辽源,2017,09,58,36~99,良,22,32,9,1.05,22,107
9747,辽源,2017,10,92,33~275,良,66,82,13,1.281,35,100
9748,辽源,2017,11,61,26~213,良,43,55,13,1.03,28,68
9749,辽源,2017,12,74,25~175,良,54,66,22,1.413,36,30
9750,辽源,2018,01,77,40~122,良,56,69,22,1.452,39,54
9751,辽源,2018,02,74,36~129,良,53,66,22,1.132,30,71
9752,辽源,2018,03,82,42~209,良,58,74,20,1.148,28,104
9753,辽源,2018,04,67,0~102,良,35,59,12,0.893,23,118
9754,辽源,2018,05,80,50~136,良,25,46,10,0.755,26,134
9755,辽源,2018,06,101,48~185,轻度污染,23,33,11,1.007,26,159
9756,辽源,2018,07,63,32~130,良,19,27,9,1.023,24,110
9757,辽源,2018,08,53,32~171,良,14,23,11,1.023,22,97
9758,辽源,2018,09,41,22~87,优,15,24,9,0.917,20,78
9759,辽源,2018,10,42,24~75,优,23,36,9,0.858,28,70
9760,辽源,2018,11,59,30~95,良,41,56,10,0.852,30,57
9761,临沂,2013,12,243,84~499,重度污染,194,313,136,3.661,91,21
9762,临沂,2014,01,215,58~393,重度污染,172,252,108,2.932,77,31
9763,临沂,2014,02,130,40~301,轻度污染,99,137,62,1.921,48,45
9764,临沂,2014,03,156,80~396,中度污染,111,209,80,1.739,73,59
9765,临沂,2014,04,127,45~235,轻度污染,90,180,60,1.503,65,67
9766,临沂,2014,05,124,52~255,轻度污染,85,185,68,1.448,62,97
9767,临沂,2014,06,112,40~225,轻度污染,75,148,29,1.373,47,134
9768,临沂,2014,07,105,43~168,轻度污染,54,125,37,1.558,42,154
9769,临沂,2014,08,96,45~174,良,56,140,46,1.59,48,115
9770,临沂,2014,09,85,36~139,良,46,120,42,1.293,43,77
9771,临沂,2014,10,108,36~263,轻度污染,76,148,55,1.455,57,68
9772,临沂,2014,11,158,56~330,中度污染,120,194,78,1.75,72,55
9773,临沂,2014,12,171,72~420,中度污染,130,223,91,2.152,80,33
9774,临沂,2015,01,161,49~366,中度污染,125,190,66,1.929,64,46
9775,临沂,2015,02,135,44~241,轻度污染,100,167,53,1.696,50,73
9776,临沂,2015,03,129,68~368,轻度污染,87,171,43,1.281,51,94
9777,临沂,2015,04,105,41~196,轻度污染,68,139,38,1.063,49,124
9778,临沂,2015,05,106,53~174,轻度污染,56,131,32,1.097,41,159
9779,临沂,2015,06,123,44~226,轻度污染,58,120,27,1.207,35,177
9780,临沂,2015,07,96,43~166,良,44,100,12,1.058,31,142
9781,临沂,2015,08,92,38~168,良,41,96,17,1.142,36,139
9782,临沂,2015,09,90,38~170,良,45,100,24,1.16,41,139
9783,临沂,2015,10,132,43~342,轻度污染,94,175,34,1.461,61,113
9784,临沂,2015,11,111,29~291,轻度污染,83,134,30,1.473,52,55
9785,临沂,2015,12,169,54~368,中度污染,129,216,56,1.91,68,40
9786,临沂,2016,01,169,58~398,中度污染,132,216,61,1.977,65,45
9787,临沂,2016,02,119,29~230,轻度污染,87,148,50,1.586,44,75
9788,临沂,2016,03,122,54~206,轻度污染,83,167,42,1.316,51,105
9789,临沂,2016,04,119,56~217,轻度污染,80,177,34,1.33,45,126
9790,临沂,2016,05,90,43~173,良,54,120,27,1.045,35,126
9791,临沂,2016,06,86,54~121,良,38,94,14,1.023,28,135
9792,临沂,2016,07,79,41~141,良,31,76,10,0.977,23,126
9793,临沂,2016,08,80,41~157,良,25,62,12,0.897,24,130
9794,临沂,2016,09,94,28~165,良,48,97,19,1.18,39,147
9795,临沂,2016,10,69,33~134,良,43,84,15,1.084,39,76
9796,临沂,2016,11,102,41~206,轻度污染,73,132,29,1.3,54,55
9797,临沂,2016,12,144,45~363,轻度污染,111,174,38,1.787,64,42
9798,临沂,2017,01,138,38~356,轻度污染,107,161,33,1.745,53,54
9799,临沂,2017,02,118,50~279,轻度污染,87,134,39,1.304,48,88
9800,临沂,2017,03,90,52~191,良,63,110,27,1.09,49,107
9801,临沂,2017,04,97,56~146,良,54,128,26,1.063,47,142
9802,临沂,2017,05,140,44~451,轻度污染,35,92,27,1.094,38,179
9803,临沂,2017,06,128,58~200,轻度污染,36,101,20,1.067,32,189
9804,临沂,2017,07,93,38~198,良,28,80,14,1.023,27,142
9805,临沂,2017,08,90,35~176,良,25,64,11,1.006,29,144
9806,临沂,2017,09,83,34~138,良,30,79,15,1.06,38,137
9807,临沂,2017,10,80,34~200,良,48,92,15,1.045,46,96
9808,临沂,2017,11,98,52~209,良,66,127,25,1.17,57,66
9809,临沂,2017,12,127,38~259,轻度污染,94,157,39,1.61,66,25
9810,临沂,2018,01,136,50~350,轻度污染,102,155,35,1.481,55,53
9811,临沂,2018,02,99,41~175,良,68,116,33,1.182,40,75
9812,临沂,2018,03,91,42~162,良,62,113,20,1.013,46,108
9813,临沂,2018,04,70,0~144,良,34,89,18,0.923,41,133
9814,临沂,2018,05,93,0~150,良,34,98,15,0.723,35,146
9815,临沂,2018,06,128,43~203,轻度污染,30,81,13,0.713,28,187
9816,临沂,2018,07,74,24~127,良,20,50,10,0.581,26,122
9817,临沂,2018,08,86,25~148,良,22,52,10,0.587,24,139
9818,临沂,2018,09,78,37~124,良,24,70,13,0.663,33,126
9819,临沂,2018,10,87,53~166,良,47,115,17,0.71,48,113
9820,临沂,2018,11,115,36~252,轻度污染,82,154,14,1.021,50,73
9821,龙岩,2014,12,54,54~54,良,29,58,27,1,28,82
9822,龙岩,2015,01,63,34~93,良,42,72,24,1.294,32,64
9823,龙岩,2015,02,56,25~104,良,39,56,14,1.075,25,66
9824,龙岩,2015,03,43,13~75,优,27,41,11,1.042,19,66
9825,龙岩,2015,04,55,18~112,良,32,53,13,0.917,24,91
9826,龙岩,2015,05,37,21~66,优,18,32,7,0.977,22,64
9827,龙岩,2015,06,36,24~63,优,15,30,8,0.713,16,69
9828,龙岩,2015,07,39,20~73,优,18,35,7,0.729,17,72
9829,龙岩,2015,08,45,21~102,优,18,35,8,0.677,19,82
9830,龙岩,2015,09,53,27~83,良,25,44,10,0.823,22,97
9831,龙岩,2015,10,59,28~102,良,28,50,13,0.8,26,102
9832,龙岩,2015,11,48,22~73,优,27,48,16,0.893,29,69
9833,龙岩,2015,12,46,27~84,优,26,43,12,0.997,30,51
9834,龙岩,2016,01,48,30~82,优,27,44,12,1.019,30,49
9835,龙岩,2016,02,49,23~135,优,28,43,9,0.759,16,79
9836,龙岩,2016,03,60,26~152,良,33,53,10,1.039,34,79
9837,龙岩,2016,04,55,30~103,良,26,44,11,0.907,25,91
9838,龙岩,2016,05,52,30~100,良,23,44,10,0.835,22,94
9839,龙岩,2016,06,42,25~84,优,15,35,9,0.673,19,79
9840,龙岩,2016,07,47,20~101,优,19,42,9,0.7,20,83
9841,龙岩,2016,08,50,23~90,优,20,43,7,0.813,21,89
9842,龙岩,2016,09,55,23~99,良,23,43,9,0.853,21,95
9843,龙岩,2016,10,38,23~64,优,16,32,8,0.694,18,66
9844,龙岩,2016,11,51,25~90,良,26,50,11,0.83,31,69
9845,龙岩,2016,12,57,28~77,良,34,63,13,0.868,36,75
9846,龙岩,2017,01,53,23~180,良,33,52,13,0.923,28,64
9847,龙岩,2017,02,48,26~78,优,27,42,10,0.754,26,85
9848,龙岩,2017,03,49,25~71,优,27,43,8,0.935,32,70
9849,龙岩,2017,04,54,27~96,良,23,42,8,0.787,25,93
9850,龙岩,2017,05,56,27~106,良,22,40,7,0.819,25,97
9851,龙岩,2017,06,31,20~46,优,11,25,7,0.7,18,55
9852,龙岩,2017,07,44,22~104,优,15,37,8,0.668,19,72
9853,龙岩,2017,08,45,24~75,优,17,39,8,0.645,20,83
9854,龙岩,2017,09,55,31~92,良,22,42,9,0.7,22,102
9855,龙岩,2017,10,56,28~95,良,23,42,10,0.655,22,101
9856,龙岩,2017,11,51,20~94,良,31,48,11,0.83,27,69
9857,龙岩,2017,12,53,15~84,良,34,57,15,0.845,34,44
9858,龙岩,2018,01,51,22~82,良,29,49,13,0.816,34,64
9859,龙岩,2018,02,57,20~256,良,37,50,11,0.682,21,75
9860,龙岩,2018,03,60,33~95,良,29,51,10,0.684,27,102
9861,龙岩,2018,04,60,30~107,良,32,60,10,0.72,27,96
9862,龙岩,2018,05,57,30~88,良,26,49,7,0.665,23,101
9863,龙岩,2018,06,48,27~107,优,19,38,7,0.683,18,86
9864,龙岩,2018,07,42,31~68,优,17,37,9,0.632,18,78
9865,龙岩,2018,08,49,27~95,优,21,40,8,0.723,21,87
9866,龙岩,2018,09,43,18~79,优,17,34,8,0.6,18,77
9867,龙岩,2018,10,56,22~91,良,27,45,11,0.694,25,92
9868,龙岩,2018,11,42,23~70,优,23,39,11,0.738,24,55
9869,洛阳,2013,05,264,93~500,重度污染,0,71,27,812.805,26,0
9870,洛阳,2013,06,155,60~500,中度污染,0,106,69,84.337,54,0
9871,洛阳,2013,07,178,62~500,中度污染,0,71,51,2.303,55,0
9872,洛阳,2013,08,203,59~500,重度污染,0,62,42,24.1,41,256
9873,洛阳,2013,09,143,36~216,轻度污染,0,96,45,4.197,45,152
9874,洛阳,2013,10,97,52~140,良,0,126,62,3.161,66,113
9875,洛阳,2013,11,154,38~352,中度污染,115,142,78,0.997,58,65
9876,洛阳,2013,12,196,52~500,中度污染,153,186,77,3.494,65,87
9877,洛阳,2014,01,180,58~406,中度污染,140,194,59,3.142,53,47
9878,洛阳,2014,02,162,56~345,中度污染,122,157,57,2.318,40,56
9879,洛阳,2014,03,107,54~259,轻度污染,75,132,52,1.958,46,73
9880,洛阳,2014,04,115,70~204,轻度污染,84,87,37,2.427,46,111
9881,洛阳,2014,05,106,65~173,轻度污染,51,85,35,1.813,42,147
9882,洛阳,2014,06,91,34~224,良,58,83,28,1.97,38,104
9883,洛阳,2014,07,71,29~199,良,39,62,20,1.477,30,103
9884,洛阳,2014,08,71,34~120,良,42,66,23,1.503,35,105
9885,洛阳,2014,09,69,35~119,良,41,71,24,1.51,35,84
9886,洛阳,2014,10,98,39~192,良,70,108,45,1.4,43,38
9887,洛阳,2014,11,133,54~278,轻度污染,96,136,61,1.987,48,34
9888,洛阳,2014,12,93,54~160,良,59,78,117,1.668,42,31
9889,洛阳,2015,01,151,63~294,中度污染,114,187,98,2.677,63,32
9890,洛阳,2015,02,132,63~220,轻度污染,95,171,69,1.875,45,52
9891,洛阳,2015,03,124,68~281,轻度污染,87,161,43,1.539,49,67
9892,洛阳,2015,04,97,41~170,良,65,122,35,1.493,38,87
9893,洛阳,2015,05,111,55~204,轻度污染,75,127,38,1.426,32,125
9894,洛阳,2015,06,90,40~140,良,60,106,24,1.63,28,121
9895,洛阳,2015,07,87,55~156,良,56,94,16,1.577,23,128
9896,洛阳,2015,08,78,43~141,良,52,90,24,1.539,25,104
9897,洛阳,2015,09,66,41~113,良,42,75,25,1.73,34,94
9898,洛阳,2015,10,82,32~208,良,52,87,36,1.7,45,65
9899,洛阳,2015,11,95,35~205,良,66,100,45,2.453,55,43
9900,洛阳,2015,12,149,34~405,轻度污染,102,186,75,2.855,69,46
9901,洛阳,2016,01,215,56~492,重度污染,174,244,76,3.006,68,45
9902,洛阳,2016,02,113,52~255,轻度污染,80,132,66,2.452,44,66
9903,洛阳,2016,03,103,53~183,轻度污染,66,144,58,2.065,58,100
9904,洛阳,2016,04,110,45~180,轻度污染,76,148,40,1.87,47,125
9905,洛阳,2016,05,107,43~173,轻度污染,47,83,33,1.6,41,161
9906,洛阳,2016,06,113,67~166,轻度污染,39,70,22,1.71,33,172
9907,洛阳,2016,07,86,54~152,良,39,72,11,1.568,22,132
9908,洛阳,2016,08,83,44~126,良,31,56,14,1.797,24,136
9909,洛阳,2016,09,106,56~204,轻度污染,49,89,29,2.23,41,153
9910,洛阳,2016,10,79,47~152,良,53,93,26,1.729,46,78
9911,洛阳,2016,11,147,46~284,轻度污染,110,193,36,2.01,57,50
9912,洛阳,2016,12,185,69~499,中度污染,146,221,41,1.987,63,41
9913,洛阳,2017,01,134,0~386,轻度污染,105,152,40,1.974,60,36
9914,洛阳,2017,02,128,0~408,轻度污染,99,142,42,1.521,49,67
9915,洛阳,2017,03,102,0~225,轻度污染,74,118,31,1.187,50,83
9916,洛阳,2017,04,85,0~169,良,57,98,27,1.243,40,116
9917,洛阳,2017,05,82,0~168,良,36,69,24,1.187,33,166
9918,洛阳,2017,06,118,0~190,轻度污染,57,101,17,1.273,28,185
9919,洛阳,2017,07,122,59~193,轻度污染,51,92,11,1.397,22,180
9920,洛阳,2017,08,110,30~174,轻度污染,51,90,17,1.413,29,160
9921,洛阳,2017,09,83,53~144,良,46,95,19,1.473,40,115
9922,洛阳,2017,10,79,26~148,良,55,98,17,1.506,43,52
9923,洛阳,2017,11,64,0~149,良,42,85,26,1.313,56,53
9924,洛阳,2017,12,99,0~269,良,66,120,30,1.513,55,51
9925,洛阳,2018,01,131,0~266,轻度污染,96,147,25,1.729,53,49
9926,洛阳,2018,02,109,0~249,轻度污染,76,128,26,1.461,41,77
9927,洛阳,2018,03,105,0~268,轻度污染,76,125,20,1.374,46,98
9928,洛阳,2018,04,49,0~140,优,24,54,21,1.133,38,124
9929,洛阳,2018,05,81,0~158,良,39,82,18,1.248,35,141
9930,洛阳,2018,06,119,49~168,轻度污染,38,73,15,1.187,32,179
9931,洛阳,2018,07,98,48~168,良,42,70,11,1.323,26,149
9932,洛阳,2018,08,112,55~162,轻度污染,41,71,15,1.348,29,170
9933,洛阳,2018,09,74,40~129,良,33,67,15,1.093,41,107
9934,洛阳,2018,10,87,52~130,良,54,108,22,1.01,59,104
9935,洛阳,2018,11,122,42~278,轻度污染,85,151,17,1.355,59,52
9936,连云港,2013,12,195,66~414,中度污染,156,245,74,2.127,66,38
9937,连云港,2014,01,150,44~271,轻度污染,114,172,52,1.752,50,50
9938,连云港,2014,02,102,29~315,轻度污染,74,109,34,1.061,33,76
9939,连云港,2014,03,110,70~284,轻度污染,77,147,37,0.974,44,103
9940,连云港,2014,04,91,49~204,良,58,113,29,0.783,37,121
9941,连云港,2014,05,101,45~178,轻度污染,62,131,33,0.848,32,146
9942,连云港,2014,06,105,46~245,轻度污染,61,103,20,0.97,29,150
9943,连云港,2014,07,74,39~126,良,41,87,11,0.8,24,108
9944,连云港,2014,08,72,29~183,良,41,72,15,0.842,27,114
9945,连云港,2014,09,55,41~80,良,25,53,16,0.77,27,96
9946,连云港,2014,10,69,34~111,良,37,84,22,0.819,31,98
9947,连云港,2014,11,95,36~234,良,62,123,33,1.147,44,73
9948,连云港,2014,12,122,61~302,轻度污染,90,151,53,1.3,46,51
9949,连云港,2015,01,122,32~317,轻度污染,90,135,44,1.181,42,58
9950,连云港,2015,02,107,40~204,轻度污染,76,119,31,0.929,30,75
9951,连云港,2015,03,82,49~251,良,43,107,25,0.777,29,89
9952,连云港,2015,04,82,43~141,良,42,96,23,0.873,25,121
9953,连云港,2015,05,80,44~125,良,39,82,20,0.803,22,132
9954,连云港,2015,06,87,40~189,良,43,81,17,0.8,19,142
9955,连云港,2015,07,72,36~170,良,36,59,12,0.7,18,121
9956,连云港,2015,08,78,26~140,良,38,62,16,0.739,21,130
9957,连云港,2015,09,80,50~120,良,32,56,23,0.72,26,133
9958,连云港,2015,10,89,45~145,良,55,100,28,0.835,29,124
9959,连云港,2015,11,80,30~204,良,57,82,29,1.067,31,69
9960,连云港,2015,12,135,49~302,轻度污染,102,152,48,1.481,42,51
9961,连云港,2016,01,124,39~262,轻度污染,92,135,48,1.313,37,61
9962,连云港,2016,02,86,38~173,良,59,108,41,1.048,28,91
9963,连云港,2016,03,89,52~148,良,56,120,34,0.868,31,116
9964,连云港,2016,04,100,49~150,良,53,119,25,0.993,32,146
9965,连云港,2016,05,83,50~167,良,43,86,22,0.652,25,132
9966,连云港,2016,06,81,49~150,良,30,65,16,0.613,18,133
9967,连云港,2016,07,62,32~116,良,26,55,12,0.716,16,107
9968,连云港,2016,08,65,26~152,良,20,41,13,0.671,19,111
9969,连云港,2016,09,81,30~156,良,36,69,19,0.81,30,134
9970,连云港,2016,10,56,31~81,良,29,50,15,0.677,32,91
9971,连云港,2016,11,84,41~183,良,58,98,26,1.213,45,71
9972,连云港,2016,12,97,34~195,良,70,118,33,1.394,55,67
9973,连云港,2017,01,88,37~212,良,61,101,33,1.316,44,73
9974,连云港,2017,02,87,45~147,良,63,91,29,1.082,43,96
9975,连云港,2017,03,79,54~145,良,50,77,24,0.939,43,117
9976,连云港,2017,04,85,56~123,良,46,87,20,0.857,37,136
9977,连云港,2017,05,107,45~189,轻度污染,37,68,16,0.723,26,157
9978,连云港,2017,06,77,45~130,良,33,58,11,0.687,21,130
9979,连云港,2017,07,57,21~89,良,32,51,5,0.735,18,100
9980,连云港,2017,08,61,28~100,良,29,47,8,0.823,21,110
9981,连云港,2017,09,62,29~93,良,30,51,12,0.823,26,112
9982,连云港,2017,10,58,30~137,良,34,52,14,0.919,33,89
9983,连云港,2017,11,74,33~139,良,48,81,15,1.027,39,67
9984,连云港,2017,12,97,28~190,良,71,106,27,1.184,51,32
9985,连云港,2018,01,107,36~245,轻度污染,78,110,27,1.365,48,59
9986,连云港,2018,02,78,37~189,良,53,81,22,0.993,32,77
9987,连云港,2018,03,77,39~144,良,48,78,17,0.897,38,110
9988,连云港,2018,04,73,0~142,良,42,73,18,0.767,35,133
9989,连云港,2018,05,74,0~117,良,39,56,11,0.681,25,133
9990,连云港,2018,06,105,48~188,轻度污染,38,52,9,0.65,19,162
9991,连云港,2018,07,56,28~104,良,25,37,7,0.568,15,98
9992,连云港,2018,08,61,26~117,良,23,34,8,0.639,13,108
9993,连云港,2018,09,68,37~101,良,26,42,12,0.67,25,119
9994,连云港,2018,10,69,40~138,良,36,61,15,0.706,34,110
9995,连云港,2018,11,82,28~192,良,56,84,14,0.886,38,75
9996,莱州,2013,12,168,168~168,中度污染,93,286,104,1.7,75,32
9997,莱州,2014,01,138,50~314,轻度污染,103,159,78,1.268,43,44
9998,莱州,2014,02,98,35~206,良,70,100,46,0.804,33,82
9999,莱州,2014,03,116,56~210,轻度污染,80,156,46,0.871,31,106
10000,莱州,2014,04,101,44~208,轻度污染,63,132,33,0.643,40,130
10001,莱州,2014,05,104,49~155,轻度污染,52,138,36,0.584,29,149
10002,莱州,2014,06,91,45~195,良,48,91,27,0.648,24,142
10003,莱州,2014,07,98,44~201,良,51,100,24,0.735,23,145
10004,莱州,2014,08,86,33~140,良,45,85,21,0.816,28,136
10005,莱州,2014,09,67,31~122,良,41,77,18,0.76,31,98
10006,莱州,2014,10,71,25~142,良,45,85,19,0.735,34,83
10007,莱州,2014,11,110,39~245,轻度污染,80,127,33,1.197,46,46
10008,莱州,2014,12,104,34~270,轻度污染,73,118,62,1.424,39,34
10009,莱州,2015,01,103,34~273,轻度污染,74,116,40,1.529,38,39
10010,莱州,2015,02,107,45~200,轻度污染,73,138,38,1.357,34,54
10011,莱州,2015,03,98,43~195,良,64,133,33,1.065,33,76
10012,莱州,2015,04,86,46~126,良,49,113,13,0.733,23,92
10013,莱州,2015,05,77,49~115,良,37,102,18,0.652,28,105
10014,莱州,2015,06,73,38~131,良,37,95,23,0.647,20,69
10015,莱州,2015,07,61,38~114,良,32,73,13,0.723,20,56
10016,莱州,2015,08,73,37~122,良,39,81,21,0.845,27,109
